Customer,Satisfaction_Overall,Satisfaction_Quality,Satisfaction_Speed,Order_Accurate,Total_Score,Avg_Score,Category_of_Satisfaction
8295,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
8296,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
8297,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8298,2.0,5.0,5.0,1,12.0,4.0,Satisfied
8299,4.0,2.0,2.0,1,8.0,2.6666666666666665,Satisfied
8300,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
8301,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
8302,5.0,2.0,2.0,0,9.0,3.0,Neutral
8303,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
8318,3.0,5.0,4.0,1,12.0,4.0,Satisfied
8319,1.0,3.0,5.0,1,9.0,3.0,Neutral
8320,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
8321,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8322,2.0,2.0,1.0,1,5.0,1.6666666666666667,Not satisfied
8323,1.0,5.0,3.0,0,9.0,3.0,Neutral
8324,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
8325,2.0,3.0,3.0,0,8.0,2.6666666666666665,Satisfied
8326,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
8327,5.0,3.0,2.0,1,10.0,3.3333333333333335,Satisfied
8328,3.0,5.0,4.0,0,12.0,4.0,Satisfied
8329,4.0,2.0,3.0,1,9.0,3.0,Neutral
8330,5.0,4.0,1.0,1,10.0,3.3333333333333335,Satisfied
8331,2.0,3.0,5.0,1,10.0,3.3333333333333335,Satisfied
8332,5.0,1.0,2.0,1,8.0,2.6666666666666665,Satisfied
8333,1.0,5.0,4.0,0,10.0,3.3333333333333335,Satisfied
8334,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
8335,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
8336,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
8337,5.0,2.0,3.0,0,10.0,3.3333333333333335,Satisfied
8338,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
8339,4.0,3.0,5.0,1,12.0,4.0,Satisfied
8340,3.0,1.0,3.0,1,7.0,2.3333333333333335,Satisfied
8341,1.0,5.0,2.0,1,8.0,2.6666666666666665,Satisfied
8342,5.0,3.0,2.0,0,10.0,3.3333333333333335,Satisfied
8343,2.0,2.0,4.0,1,8.0,2.6666666666666665,Satisfied
8344,4.0,2.0,4.0,1,10.0,3.3333333333333335,Satisfied
8345,5.0,4.0,3.0,1,12.0,4.0,Satisfied
8346,2.0,4.0,5.0,1,11.0,3.6666666666666665,Satisfied
8347,5.0,3.0,3.0,0,11.0,3.6666666666666665,Satisfied
8348,3.0,5.0,1.0,1,9.0,3.0,Neutral
8349,1.0,3.0,5.0,1,9.0,3.0,Neutral
8350,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
8351,3.0,5.0,2.0,1,10.0,3.3333333333333335,Satisfied
8352,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
8353,2.0,2.0,5.0,1,9.0,3.0,Neutral
8354,4.0,1.0,2.0,0,7.0,2.3333333333333335,Satisfied
8355,4.0,5.0,3.0,1,12.0,4.0,Satisfied
8356,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
8357,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
8358,3.0,5.0,4.0,1,12.0,4.0,Satisfied
8359,1.0,3.0,5.0,1,9.0,3.0,Neutral
8360,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
8361,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8362,2.0,2.0,1.0,1,5.0,1.6666666666666667,Not satisfied
8363,1.0,5.0,3.0,0,9.0,3.0,Neutral
8364,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
8365,2.0,3.0,3.0,0,8.0,2.6666666666666665,Satisfied
8366,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
8367,5.0,3.0,2.0,1,10.0,3.3333333333333335,Satisfied
8368,3.0,5.0,4.0,0,12.0,4.0,Satisfied
8369,4.0,2.0,3.0,1,9.0,3.0,Neutral
8370,5.0,4.0,1.0,1,10.0,3.3333333333333335,Satisfied
8371,2.0,3.0,5.0,1,10.0,3.3333333333333335,Satisfied
8372,5.0,1.0,2.0,1,8.0,2.6666666666666665,Satisfied
8373,1.0,5.0,4.0,0,10.0,3.3333333333333335,Satisfied
8374,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
8375,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
8376,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
8377,5.0,2.0,3.0,0,10.0,3.3333333333333335,Satisfied
8378,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
8379,4.0,3.0,5.0,1,12.0,4.0,Satisfied
8380,3.0,1.0,3.0,1,7.0,2.3333333333333335,Satisfied
8381,1.0,5.0,2.0,1,8.0,2.6666666666666665,Satisfied
8382,5.0,3.0,2.0,0,10.0,3.3333333333333335,Satisfied
8383,2.0,2.0,4.0,1,8.0,2.6666666666666665,Satisfied
8384,4.0,2.0,4.0,1,10.0,3.3333333333333335,Satisfied
8385,5.0,4.0,3.0,1,12.0,4.0,Satisfied
8386,2.0,4.0,5.0,1,11.0,3.6666666666666665,Satisfied
8387,5.0,3.0,3.0,0,11.0,3.6666666666666665,Satisfied
8388,3.0,5.0,1.0,1,9.0,3.0,Neutral
8389,1.0,3.0,5.0,1,9.0,3.0,Neutral
8390,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
8391,3.0,5.0,2.0,1,10.0,3.3333333333333335,Satisfied
8392,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
8393,2.0,2.0,5.0,1,9.0,3.0,Neutral
8394,4.0,1.0,2.0,0,7.0,2.3333333333333335,Satisfied
8395,4.0,5.0,3.0,1,12.0,4.0,Satisfied
8396,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
8397,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
8398,3.0,5.0,4.0,1,12.0,4.0,Satisfied
8399,1.0,3.0,5.0,1,9.0,3.0,Neutral
8400,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
8401,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8402,2.0,2.0,1.0,1,5.0,1.6666666666666667,Not satisfied
8403,1.0,5.0,3.0,0,9.0,3.0,Neutral
8404,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
8405,2.0,3.0,3.0,0,8.0,2.6666666666666665,Satisfied
8406,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
8407,5.0,3.0,2.0,1,10.0,3.3333333333333335,Satisfied
8408,3.0,5.0,4.0,0,12.0,4.0,Satisfied
8409,4.0,2.0,3.0,1,9.0,3.0,Neutral
8410,5.0,4.0,1.0,1,10.0,3.3333333333333335,Satisfied
8411,2.0,3.0,5.0,1,10.0,3.3333333333333335,Satisfied
8412,5.0,1.0,2.0,1,8.0,2.6666666666666665,Satisfied
8413,1.0,5.0,4.0,0,10.0,3.3333333333333335,Satisfied
8414,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
8415,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
8416,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
8417,5.0,2.0,3.0,0,10.0,3.3333333333333335,Satisfied
8418,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
8419,4.0,3.0,5.0,1,12.0,4.0,Satisfied
8420,3.0,1.0,3.0,1,7.0,2.3333333333333335,Satisfied
8421,1.0,5.0,2.0,1,8.0,2.6666666666666665,Satisfied
8422,5.0,3.0,2.0,0,10.0,3.3333333333333335,Satisfied
8423,2.0,2.0,4.0,1,8.0,2.6666666666666665,Satisfied
8424,4.0,2.0,4.0,1,10.0,3.3333333333333335,Satisfied
8425,5.0,4.0,3.0,1,12.0,4.0,Satisfied
8426,2.0,4.0,5.0,1,11.0,3.6666666666666665,Satisfied
8427,5.0,3.0,3.0,0,11.0,3.6666666666666665,Satisfied
8428,3.0,5.0,1.0,1,9.0,3.0,Neutral
8429,1.0,3.0,5.0,1,9.0,3.0,Neutral
8430,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
8431,3.0,5.0,2.0,1,10.0,3.3333333333333335,Satisfied
8432,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
8433,2.0,2.0,5.0,1,9.0,3.0,Neutral
8434,4.0,1.0,2.0,0,7.0,2.3333333333333335,Satisfied
8435,4.0,5.0,3.0,1,12.0,4.0,Satisfied
8436,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
8437,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
8438,3.0,5.0,4.0,1,12.0,4.0,Satisfied
8439,1.0,3.0,5.0,1,9.0,3.0,Neutral
8440,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
8441,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8442,2.0,2.0,1.0,1,5.0,1.6666666666666667,Not satisfied
8443,1.0,5.0,3.0,0,9.0,3.0,Neutral
8444,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
8445,2.0,3.0,3.0,0,8.0,2.6666666666666665,Satisfied
8446,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
8448,5.0,5.0,4.0,0,14.0,4.666666666666667,Satisfied
8449,3.0,2.0,3.0,1,8.0,2.6666666666666665,Satisfied
8450,4.0,4.0,1.0,1,9.0,3.0,Neutral
8451,5.0,3.0,5.0,1,13.0,4.333333333333333,Satisfied
8452,2.0,1.0,2.0,1,5.0,1.6666666666666667,Not satisfied
8453,5.0,5.0,4.0,0,14.0,4.666666666666667,Satisfied
8454,1.0,2.0,5.0,1,8.0,2.6666666666666665,Satisfied
8455,3.0,4.0,2.0,1,9.0,3.0,Neutral
8456,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8457,3.0,2.0,3.0,0,8.0,2.6666666666666665,Satisfied
8458,5.0,5.0,1.0,1,11.0,3.6666666666666665,Satisfied
8459,2.0,3.0,5.0,1,10.0,3.3333333333333335,Satisfied
8460,4.0,1.0,3.0,1,8.0,2.6666666666666665,Satisfied
8461,3.0,5.0,2.0,1,10.0,3.3333333333333335,Satisfied
8462,1.0,3.0,2.0,0,6.0,2.0,Not satisfied
8463,5.0,2.0,4.0,1,11.0,3.6666666666666665,Satisfied
8464,2.0,2.0,4.0,1,8.0,2.6666666666666665,Satisfied
8465,4.0,4.0,3.0,1,11.0,3.6666666666666665,Satisfied
8466,5.0,4.0,5.0,1,14.0,4.666666666666667,Satisfied
8467,2.0,3.0,3.0,0,8.0,2.6666666666666665,Satisfied
8468,5.0,5.0,1.0,1,11.0,3.6666666666666665,Satisfied
8469,3.0,3.0,5.0,1,11.0,3.6666666666666665,Satisfied
8470,1.0,1.0,5.0,1,7.0,2.3333333333333335,Satisfied
8471,5.0,5.0,2.0,1,12.0,4.0,Satisfied
8472,3.0,5.0,1.0,1,9.0,3.0,Neutral
8473,2.0,2.0,5.0,1,9.0,3.0,Neutral
8474,2.0,1.0,2.0,1,5.0,1.6666666666666667,Not satisfied
8475,4.0,5.0,3.0,1,12.0,4.0,Satisfied
8481,5.0,3.0,4.0,1,12.0,4.0,Satisfied
8482,3.0,4.0,3.0,0,10.0,3.3333333333333335,Satisfied
8483,4.0,5.0,2.0,1,11.0,3.6666666666666665,Satisfied
8484,5.0,3.0,4.0,1,12.0,4.0,Satisfied
8485,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
8486,5.0,2.0,5.0,1,12.0,4.0,Satisfied
8487,1.0,4.0,3.0,0,8.0,2.6666666666666665,Satisfied
8488,3.0,3.0,2.0,1,8.0,2.6666666666666665,Satisfied
8489,5.0,1.0,3.0,1,9.0,3.0,Neutral
8490,3.0,5.0,3.0,1,11.0,3.6666666666666665,Satisfied
8491,5.0,3.0,4.0,0,12.0,4.0,Satisfied
8492,2.0,2.0,5.0,1,9.0,3.0,Neutral
8493,4.0,5.0,3.0,1,12.0,4.0,Satisfied
8494,3.0,4.0,2.0,1,9.0,3.0,Neutral
8495,1.0,5.0,1.0,1,7.0,2.3333333333333335,Satisfied
8496,5.0,4.0,5.0,0,14.0,4.666666666666667,Satisfied
8497,2.0,2.0,4.0,1,8.0,2.6666666666666665,Satisfied
8498,4.0,5.0,4.0,1,13.0,4.333333333333333,Satisfied
8499,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
8500,2.0,4.0,4.0,1,10.0,3.3333333333333335,Satisfied
8501,5.0,5.0,1.0,0,11.0,3.6666666666666665,Satisfied
8502,3.0,3.0,3.0,1,9.0,3.0,Neutral
8503,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
8504,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
8505,3.0,3.0,2.0,1,8.0,2.6666666666666665,Satisfied
8506,2.0,3.0,4.0,1,9.0,3.0,Neutral
8507,2.0,2.0,3.0,1,7.0,2.3333333333333335,Satisfied
8508,4.0,5.0,4.0,0,13.0,4.333333333333333,Satisfied
8509,4.0,1.0,2.0,1,7.0,2.3333333333333335,Satisfied
8510,3.0,4.0,5.0,1,12.0,4.0,Satisfied
8511,5.0,5.0,4.0,1,14.0,4.666666666666667,Satisfied
8512,3.0,3.0,4.0,1,10.0,3.3333333333333335,Satisfied
8513,1.0,2.0,5.0,1,8.0,2.6666666666666665,Satisfied
8514,5.0,5.0,1.0,1,11.0,3.6666666666666665,Satisfied
8515,5.0,1.0,2.0,1,8.0,2.6666666666666665,Satisfied
8516,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
8517,1.0,5.0,4.0,0,10.0,3.3333333333333335,Satisfied
8518,5.0,4.0,3.0,1,12.0,4.0,Satisfied
8519,2.0,2.0,4.0,0,8.0,2.6666666666666665,Satisfied
8520,3.0,3.0,2.0,1,8.0,2.6666666666666665,Satisfied
8521,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8522,3.0,3.0,3.0,0,9.0,3.0,Neutral
8523,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8524,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8525,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8526,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8527,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
8528,3.0,3.0,3.0,1,9.0,3.0,Neutral
8529,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8530,3.0,3.0,3.0,1,9.0,3.0,Neutral
8531,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8532,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8533,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8534,3.0,3.0,3.0,1,9.0,3.0,Neutral
8535,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8536,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8537,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8538,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8539,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8540,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8541,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8542,3.0,3.0,3.0,1,9.0,3.0,Neutral
8543,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8544,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8545,3.0,3.0,3.0,1,9.0,3.0,Neutral
8546,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8547,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8548,4.0,4.0,4.0,0,12.0,4.0,Satisfied
8549,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8550,3.0,3.0,3.0,1,9.0,3.0,Neutral
8551,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8552,3.0,3.0,3.0,1,9.0,3.0,Neutral
8553,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8554,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8555,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8556,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8557,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
8558,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8559,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
8560,3.0,3.0,3.0,1,9.0,3.0,Neutral
8561,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8562,3.0,3.0,3.0,0,9.0,3.0,Neutral
8563,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8564,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8565,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8566,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8567,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
8568,3.0,3.0,3.0,1,9.0,3.0,Neutral
8569,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8570,3.0,3.0,3.0,1,9.0,3.0,Neutral
8571,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8572,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8573,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8574,3.0,3.0,3.0,1,9.0,3.0,Neutral
8575,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8576,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8577,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8578,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8579,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8580,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8581,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8582,3.0,3.0,3.0,1,9.0,3.0,Neutral
8583,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8584,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8585,3.0,3.0,3.0,1,9.0,3.0,Neutral
8586,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8587,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8588,4.0,4.0,4.0,0,12.0,4.0,Satisfied
8589,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8590,3.0,3.0,3.0,1,9.0,3.0,Neutral
8591,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8592,3.0,3.0,3.0,1,9.0,3.0,Neutral
8593,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8594,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8595,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8596,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8597,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
8598,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8599,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
8600,3.0,3.0,3.0,1,9.0,3.0,Neutral
8601,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8602,3.0,3.0,3.0,0,9.0,3.0,Neutral
8603,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8604,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8605,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8606,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8607,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
8608,3.0,3.0,3.0,1,9.0,3.0,Neutral
8609,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8610,3.0,3.0,3.0,1,9.0,3.0,Neutral
8611,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8612,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8613,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8614,3.0,3.0,3.0,1,9.0,3.0,Neutral
8615,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8616,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8617,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8618,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8619,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8620,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8621,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8622,3.0,3.0,3.0,1,9.0,3.0,Neutral
8623,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8624,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8625,3.0,3.0,3.0,1,9.0,3.0,Neutral
8626,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8627,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8628,4.0,4.0,4.0,0,12.0,4.0,Satisfied
8629,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8630,3.0,3.0,3.0,1,9.0,3.0,Neutral
8631,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8632,3.0,3.0,3.0,1,9.0,3.0,Neutral
8633,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8634,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8635,3.0,3.0,3.0,1,9.0,3.0,Neutral
8636,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8637,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8638,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8639,4.0,4.0,4.0,0,12.0,4.0,Satisfied
8640,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8641,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8642,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8643,3.0,3.0,3.0,1,9.0,3.0,Neutral
8644,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8645,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8646,3.0,3.0,3.0,1,9.0,3.0,Neutral
8647,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
8648,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8649,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8650,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8651,3.0,3.0,3.0,0,9.0,3.0,Neutral
8652,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8653,3.0,3.0,3.0,1,9.0,3.0,Neutral
8654,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8655,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8656,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8657,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8658,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8659,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8660,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8661,3.0,3.0,3.0,0,9.0,3.0,Neutral
8662,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8663,3.0,3.0,3.0,1,9.0,3.0,Neutral
8664,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8665,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8666,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8667,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8668,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
8669,3.0,3.0,3.0,1,9.0,3.0,Neutral
8670,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8671,3.0,3.0,3.0,1,9.0,3.0,Neutral
8672,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8673,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8674,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8675,3.0,3.0,3.0,1,9.0,3.0,Neutral
8676,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8677,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8678,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8679,4.0,4.0,4.0,0,12.0,4.0,Satisfied
8680,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8681,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8682,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8683,3.0,3.0,3.0,1,9.0,3.0,Neutral
8684,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8685,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8686,3.0,3.0,3.0,1,9.0,3.0,Neutral
8687,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
8688,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8689,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8690,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8691,3.0,3.0,3.0,0,9.0,3.0,Neutral
8692,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8693,3.0,3.0,3.0,1,9.0,3.0,Neutral
8694,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8695,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8696,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8697,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8698,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8699,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8700,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8701,3.0,3.0,3.0,0,9.0,3.0,Neutral
8702,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8703,3.0,3.0,3.0,1,9.0,3.0,Neutral
8704,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8705,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8706,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8707,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8708,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
8709,3.0,3.0,3.0,1,9.0,3.0,Neutral
8710,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8711,3.0,3.0,3.0,1,9.0,3.0,Neutral
8712,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8713,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8714,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8715,3.0,3.0,3.0,1,9.0,3.0,Neutral
8716,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8717,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8718,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8719,4.0,4.0,4.0,0,12.0,4.0,Satisfied
8720,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8721,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8722,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8723,3.0,3.0,3.0,1,9.0,3.0,Neutral
8724,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8725,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8726,3.0,3.0,3.0,1,9.0,3.0,Neutral
8727,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
8728,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8729,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8730,4.0,4.0,4.0,1,12.0,4.0,Satisfied
8731,3.0,3.0,3.0,0,9.0,3.0,Neutral
8732,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8733,3.0,3.0,3.0,1,9.0,3.0,Neutral
8734,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8735,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8736,5.0,5.0,5.0,0,15.0,5.0,Satisfied
8737,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
8738,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
8739,5.0,5.0,5.0,1,15.0,5.0,Satisfied
8740,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
